file	line	function	category	heavy_lifting	variant	loop_depth	loop_vars	sig	arg0	arg1	arg2	flow	sync_bucket	sync_seq	sync_style	shape	region_stats
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/moreh_norm_h/kernels/moreh_norm_h_kernel.cpp	86	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	row_idx,col_idx	pack_tile(V,V)	dst0	cb_xabs		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L22
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/moreh_norm_h/kernels/moreh_norm_h_kernel.cpp	105	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	2	row_idx,col_idx	pack_tile(V,V)	dst0	cb_xpowadd		copy→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/moreh_norm_h/kernels/moreh_norm_h_kernel.cpp	121	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	row_idx,col_idx	pack_tile(V,V)	dst0	cb_xpowadd		eltwise-binary→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_nc/kernels/moreh_norm_nc_kernel.cpp	57	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_val		copy→sfpu-tile→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If3_L23
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_nc/kernels/moreh_norm_nc_kernel.cpp	74	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	2	inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_cal		copy→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_nc/kernels/moreh_norm_nc_kernel.cpp	101	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_cal		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L22
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_nc/kernels/moreh_norm_nc_kernel.cpp	125	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	1	outer_idx	pack_tile(V,V)	dst0	cb_y		copy→sfpu-tile→pack	modern[ACWR]	WPRACWPR	modern	modern-canonical/single	P1_F0_If1_L16
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_h/kernels/moreh_norm_h_kernel.cpp	81	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	row_idx,col_idx	pack_tile(V,V)	dst0	cb_val		copy→sfpu-tile→pack	modern[ACWR]	CWPRA	modern	modern-canonical/single	P1_F0_If6_L35
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_h/kernels/moreh_norm_h_kernel.cpp	98	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	2	row_idx,col_idx	pack_tile(V,V)	dst0	cb_cal		copy→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_h/kernels/moreh_norm_h_kernel.cpp	125	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	row_idx,col_idx	pack_tile(V,V)	dst0	cb_cal		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L22
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_h/kernels/moreh_norm_h_kernel.cpp	151	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	1	col_idx	pack_tile(V,V)	dst0	cb_y		copy→sfpu-tile→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single	P1_F0_If1_L16
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_w/kernels/moreh_norm_w_kernel.cpp	81	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	col_idx,row_idx	pack_tile(V,V)	dst0	cb_val		copy→sfpu-tile→pack	modern[ACWR]	CWPRA	modern	modern-canonical/single	P1_F0_If6_L34
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_w/kernels/moreh_norm_w_kernel.cpp	98	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	2	col_idx,row_idx	pack_tile(V,V)	dst0	cb_cal		copy→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_w/kernels/moreh_norm_w_kernel.cpp	124	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	col_idx,row_idx	pack_tile(V,V)	dst0	cb_cal		copy→sfpu-tile→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single	P1_F0_If2_L22
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/ord_other/moreh_norm_w/kernels/moreh_norm_w_kernel.cpp	150	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	1	row_idx	pack_tile(V,V)	dst0	cb_y		copy→sfpu-tile→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single	P1_F0_If1_L16
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/moreh_norm_w/kernels/moreh_norm_w_kernel.cpp	86	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	col_idx,row_idx	pack_tile(V,V)	dst0	cb_xabs		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L22
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/moreh_norm_w/kernels/moreh_norm_w_kernel.cpp	105	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	2	col_idx,row_idx	pack_tile(V,V)	dst0	cb_xpowadd		copy→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/moreh/moreh_norm/device/moreh_norm_w/kernels/moreh_norm_w_kernel.cpp	121	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	col_idx,row_idx	pack_tile(V,V)	dst0	cb_xpowadd		eltwise-binary→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_matmul/device/kernels/moreh_matmul.cpp	55	pack_tile	ttnn-op:moreh	transpose	pack_tile	0		pack_tile(V,V)	idst	ocb		transpose→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L10
ttnn/cpp/ttnn/operations/moreh/moreh_matmul/device/kernels/moreh_matmul.cpp	82	pack_tile	ttnn-op:moreh	sfpu-unary	pack_tile	0		pack_tile(V,V)	idst	ocb		sfpu-tile→pack	modern[WR]	WPR	modern	modern-canonical/multi-unrolled	P2_F0_If4_L37
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	102	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_xsum		copy→sfpu-tile→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If2_L25
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	132	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(L,V)	j	cb_tmp		copy→sfpu-tile→pack	modern[ACWR]	CWPRA	modern	modern-canonical/single	P1_F0_If2_L29
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	146	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_xsum		eltwise-binary→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L16
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	175	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	1	outer_idx	pack_tile(V,V)	dst0	cb_mean		copy→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	201	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	3	j,inner_idx,outer_idx	pack_tile(L,V)	j	cb_xmm		eltwise-bcast→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single	P1_F0_If1_L13
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	239	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(L,V)	j	cb_xmm		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L27
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	259	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(L,V)	j	cb_xmm2		eltwise-binary→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L9
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	281	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	2	j,inner_idx	pack_tile(V,V)	dst0	cb_xmm2sum		copy→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	295	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	j,inner_idx	pack_tile(V,V)	dst0	cb_xmm2sum		eltwise-binary→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	329	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	0		pack_tile(V,V)	dst0	cb_recip_std		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L17
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	346	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	0		pack_tile(V,V)	dst0	cb_rstd		copy→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	377	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	j,inner_idx	pack_tile(L,V)	j	cb_reuse		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L13
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	402	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	j,inner_idx	pack_tile(L,V)	j	cb_gamma_beta_or_out		eltwise-bcast→pack	modern[ACWR]	PRACWPR	modern	modern-canonical/single	P1_F0_If1_L13
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	431	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	j,inner_idx	pack_tile(L,V)	j	cb_outg		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L18
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_large_kernel.cpp	461	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	j,inner_idx	pack_tile(L,V)	j	cb_out		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L18
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	107	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_xsum		copy→sfpu-tile→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If2_L27
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	139	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_tmp		copy→sfpu-tile→pack	modern[ACWR]	CWPRA	modern	modern-canonical/single	P1_F0_If2_L31
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	153	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_xsum		eltwise-binary→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L16
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	182	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	1	outer_idx	pack_tile(V,V)	dst0	cb_mean		copy→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	226	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	3	j,inner_idx,outer_idx	pack_tile(L,V)	j	cb_xmm		copy→sfpu-tile→pack	modern[CWR]	CWPR	modern	modern-canonical/single	P1_F0_If4_L31
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	248	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_xmm2		eltwise-binary→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	262	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	2	inner_idx,outer_idx	pack_tile(V,V)	dst0	cb_xmm2sum		copy→pack	modern[ACWR]	ACWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	278	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	1	inner_idx	pack_tile(V,V)	dst0	cb_xmm2sum		eltwise-binary→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L16
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	311	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	0		pack_tile(V,V)	dst0	cb_recip_std		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	328	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	0		pack_tile(V,V)	dst0	cb_rstd		copy→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	354	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	j,inner_idx	pack_tile(L,V)	j	cb_gamma_beta_or_out		eltwise-bcast→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single	P1_F0_If1_L13
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	382	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	j,inner_idx	pack_tile(L,V)	j	cb_outg		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L18
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm/device/kernels/moreh_layer_norm_small_kernel.cpp	412	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	j,inner_idx	pack_tile(L,V)	j	cb_out		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L18
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_h.cpp	69	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	h,n	pack_tile(V,V)	dst0	cb_x_m_max		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_h.cpp	102	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	h,n	pack_tile(V,V)	dst0	cb_exps		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L24
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_h.cpp	154	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	h,n	pack_tile(V,V)	dst0	cb_out0		eltwise-bcast→pack	modern[ACWR]	ACWPRAC	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_h.cpp	164	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	h,n	pack_tile(V,V)	dst0	cb_out0		eltwise-bcast→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_c_large.cpp	52	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	i,n	pack_tile(V,V)	dst0	cb_max		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L18
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_w.cpp	103	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	w,n	pack_tile(V,V)	dst0	cb_x_m_max		eltwise-bcast→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_w.cpp	136	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	w,n	pack_tile(V,V)	dst0	cb_exps		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L24
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_w.cpp	189	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	w,n	pack_tile(V,V)	dst0	cb_out0		eltwise-bcast→pack	modern[ACWR]	ACWPRAC	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/moreh/moreh_softmax/device/kernels/moreh_softmax_w.cpp	199	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	w,n	pack_tile(V,V)	dst0	cb_out0		eltwise-bcast→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/moreh/moreh_mean_backward/device/kernels/moreh_mean_backward.cpp	49	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	1	i	pack_tile(V,V)	dst0	cb_intermed0		copy→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If3_L22
ttnn/cpp/ttnn/operations/moreh/moreh_mean_backward/device/kernels/moreh_mean_backward.cpp	65	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	1	i	pack_tile(V,V)	dst0	cb_out0		eltwise-bcast→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/moreh/moreh_clip_grad_norm/moreh_clip_grad_norm_step1/device/kernels/moreh_clip_grad_norm_step1_kernel.cpp	90	pack_tile	ttnn-op:moreh	sfpu-unary	pack_tile	1	tile_idx	pack_tile(V,V)	dst0	cb_xabs		copy→sfpu-tile→pack	modern[ACWR]	CWPRA	modern	modern-canonical/single	P1_F0_If2_L32
ttnn/cpp/ttnn/operations/moreh/moreh_clip_grad_norm/moreh_clip_grad_norm_step1/device/kernels/moreh_clip_grad_norm_step1_kernel.cpp	107	pack_tile	ttnn-op:moreh	copy	pack_tile	1	tile_idx	pack_tile(V,V)	dst0	cb_xpowadd		copy→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/moreh/moreh_clip_grad_norm/moreh_clip_grad_norm_step1/device/kernels/moreh_clip_grad_norm_step1_kernel.cpp	123	pack_tile	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	1	tile_idx	pack_tile(V,V)	dst0	cb_xpowadd		eltwise-binary→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L16
ttnn/cpp/ttnn/operations/moreh/moreh_clip_grad_norm/moreh_clip_grad_norm_step3/device/kernels/moreh_clip_grad_norm_step3_kernel.cpp	37	pack_tile	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	1	tile_idx	pack_tile(V,V)	dst0	cb_y		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L13
ttnn/cpp/ttnn/operations/moreh/moreh_clip_grad_norm/moreh_clip_grad_norm_step2/device/kernels/moreh_clip_grad_norm_step2_kernel.cpp	51	pack_tile	ttnn-op:moreh	copy	pack_tile	1	tile_idx	pack_tile(V,V)	dst0	cb_x		copy→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If0_L13
ttnn/cpp/ttnn/operations/moreh/moreh_clip_grad_norm/moreh_clip_grad_norm_step2/device/kernels/moreh_clip_grad_norm_step2_kernel.cpp	67	pack_tile	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	1	tile_idx	pack_tile(V,V)	dst0	cb_x		eltwise-binary→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L15
ttnn/cpp/ttnn/operations/moreh/moreh_norm_backward/device/kernels/moreh_norm_backward_kernel.cpp	85	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	1	idx	pack_tile(V,V)	dst0	cb_tmp4		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If3_L19
ttnn/cpp/ttnn/operations/moreh/moreh_norm_backward/device/kernels/moreh_norm_backward_kernel.cpp	112	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	1	idx	pack_tile(V,V)	dst0	cb_tmp5		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If3_L19
ttnn/cpp/ttnn/operations/moreh/moreh_norm_backward/device/kernels/moreh_norm_backward_kernel.cpp	143	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	1	idx	pack_tile(V,V)	dst0	cb_tmp4		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If3_L19
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm_backward/device/kernels/moreh_layer_norm_backward_input_grad_small_kernel.cpp	87	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	1	ncht	pack_tile(V,V)	dst0	cb_recip_nrstd		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L17
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm_backward/device/kernels/moreh_layer_norm_backward_input_grad_small_kernel.cpp	128	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	wt,ncht	pack_tile(V,V)	dst0	cb_xmm		copy→sfpu-tile→pack	modern[ACWR]	CWPRA	modern	modern-canonical/single	P1_F0_If3_L35
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm_backward/device/kernels/moreh_layer_norm_backward_input_grad_small_kernel.cpp	149	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-bcast	pack_tile	2	wt,ncht	pack_tile(V,V)	dst0	cb_y		eltwise-bcast→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If1_L18
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm_backward/device/kernels/moreh_layer_norm_backward_input_grad_small_kernel.cpp	197	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	wt,ncht	pack_tile(V,V)	dst0	cb_dycopy		copy→sfpu-tile→pack	modern[CWR]	CWPR	modern	modern-canonical/single	P1_F0_If4_L41
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm_backward/device/kernels/moreh_layer_norm_backward_input_grad_small_kernel.cpp	230	pack_tile_with_dt	ttnn-op:moreh	sfpu-unary	pack_tile	2	wt,ncht	pack_tile(V,V)	dst0	cb_dycopy		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L29
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm_backward/device/kernels/moreh_layer_norm_backward_input_grad_small_kernel.cpp	251	pack_tile_with_dt	ttnn-op:moreh	copy	pack_tile	2	wt,ncht	pack_tile(V,V)	dst0	cb_dyadd		copy→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm_backward/device/kernels/moreh_layer_norm_backward_input_grad_small_kernel.cpp	265	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	2	wt,ncht	pack_tile(V,V)	dst0	cb_dyadd		eltwise-binary→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/moreh/moreh_layer_norm_backward/device/kernels/moreh_layer_norm_backward_input_grad_small_kernel.cpp	293	pack_tile_with_dt	ttnn-op:moreh	eltwise-fpu-binary	pack_tile	1	wt	pack_tile(V,V)	dst0	cb_ydy		eltwise-binary→pack	modern[ACWR]	RACWPRA	modern	modern-canonical/single	P1_F0_If0_L12
